,angle,velocity,netDistanceFromBucket,outcome
26965,319,28,8.489253498749052,1
26966,59,33,11.832186326768268,1
26967,26,44,17.88366194317285,1
26968,45,42,32.49024063395544,1
26969,218,36,35.941177599056346,1
26970,205,41,9.32320146521879,1
26971,299,27,16.230023589972646,1
26972,290,42,48.046031683644415,1
26973,329,32,6.274972966004055,1
26974,248,41,34.12106652486752,1
26975,108,49,48.1011096508103,1
26976,53,43,46.64766079312589,1
26977,232,29,21.09404602405057,1
26978,41,47,54.378248032566695,1
26979,150,48,23.804799517802092,1
26980,139,34,14.886215305417103,1
26981,114,43,30.804018674790008,1
26982,315,36,39.915531114881176,1
26983,147,39,9.880266735140191,1
26984,52,28,17.156979488496567,1
26985,224,32,57.13623024266887,1
26986,149,39,10.123918232872404,1
26987,132,38,52.65404048085544,1
26988,53,37,13.798239662950191,1
26989,243,43,31.11411688094642,1
26990,131,38,61.58198523265741,1
26991,43,36,36.10812145719628,1
26992,321,33,32.95143361253899,1
26993,303,25,14.99862138884567,1
26994,35,42,46.372324392524256,1
26995,201,49,7.899197625652939,1
26996,151,47,43.39819988382705,1
26997,145,49,78.23371633323937,1
26998,314,37,43.21937223518084,1
26999,139,26,17.719020142702213,1
27000,330,44,4.117378664502742,1
27001,50,37,10.998227143157449,1
27002,117,40,26.07017376842552,1
27003,306,30,10.251296083662677,1
27004,251,47,46.440424707611086,1
27005,297,40,21.587124475847936,1
27006,239,36,23.20452478345552,1
27007,26,49,53.412164225901606,1
27008,136,38,44.082337005961485,1
27009,323,42,54.23682960431628,1
27010,30,41,20.799449758138945,1
27011,30,43,23.997648490536204,1
27012,207,37,9.899767596219723,1
27013,205,44,22.511548833439036,1
27014,55,47,57.41050395773816,1
27015,157,46,7.531340286894537,1
27016,307,42,47.18042026608229,1
27017,331,45,4.4522977693130255,1
27018,75,45,36.733730856412016,1
27019,55,33,24.81293827253481,1
27020,51,30,9.243580919540012,1
27021,303,45,58.19878787859895,1
27022,332,45,4.437339569271276,1
27023,112,45,35.41891577666404,1
27024,58,22,20.654016431313565,1
27025,234,27,24.64880653643916,1
27026,75,46,37.487232944542775,1
27027,237,48,68.57546211719392,1
27028,28,47,33.98617189567155,1
27029,232,29,20.637740083796544,1
27030,323,33,31.560095600845862,1
27031,327,38,23.41344233811673,1
27032,242,39,25.334372924992103,1
27033,306,30,10.251296083662677,1
27034,136,36,12.868652653451765,1
27035,111,45,36.200878808620615,1
27036,50,37,10.998227143157449,1
27037,210,42,25.791517907422215,1
27038,147,47,46.49822932157331,1
27039,63,29,15.96540111918636,1
27040,315,31,50.5500353247467,1
27041,304,30,10.902580615516378,1
27042,219,43,34.384322048819854,1
27043,59,25,15.357945996520808,1
27044,153,49,60.5224843378364,1
27045,141,38,11.978153567616966,1
27046,125,30,25.67053359543692,1
27047,317,41,31.158977122623234,1
27048,43,32,6.94021096608169,1
27049,113,49,44.00431909733292,1
27050,47,46,81.13523280913597,1
27051,323,36,29.48969290343744,1
27052,305,22,15.48061445089286,1
27053,28,40,4.311304403627848,1
27054,49,23,13.901233354334083,1
27055,109,46,41.55602787641346,1
27056,334,41,4.944863028685355,1
27057,140,33,17.424436465484195,1
27058,203,47,20.134451457619345,1
27059,30,35,6.27705391676276,1
27060,227,26,20.98485245336644,1
27061,246,41,30.49300136054474,1
27062,50,37,11.454533083411471,1
27063,137,30,18.00652007752344,1
27064,136,33,18.741092218775236,1
27065,231,34,17.245884304724434,1
27066,55,32,10.08954838095999,1
27067,242,36,25.46657788903948,1
27068,218,42,30.99640790087789,1
27069,50,24,12.37243728833644,1
27070,206,39,11.389080477793645,1
27071,337,47,5.616526231121633,1
27072,213,34,12.68817472890258,1
27073,125,28,23.830219444982852,1
27074,227,26,20.528546513112413,1
27075,63,35,14.578639483715234,1
27076,333,41,4.75267933118015,1
27077,65,39,35.04784714774057,1
27078,325,38,23.60648121555218,1
27079,53,37,13.798239662950191,1
27080,140,28,17.328524206842776,1
27081,215,36,12.739987371922536,1
27082,308,29,10.089271141616452,1
27083,71,35,31.81214234634984,1
27084,323,43,53.73101931835368,1
27085,28,47,33.98617189567155,1
27086,294,29,20.83845979104439,1
27087,314,36,41.87361829587285,1
27088,42,31,7.257211001340983,1
27089,210,48,41.893636503712806,1
27090,213,49,44.67290521818824,1
27091,110,47,40.50374939375149,1
27092,132,36,15.83430978221114,1
27093,39,48,51.81865593055295,1
27094,292,33,20.07455519790004,1
27095,327,39,23.783168937686444,1
27096,295,33,15.620062906269782,1
27097,40,41,28.031861008036635,1
27098,55,26,12.404519162811914,1
27099,248,41,35.489984345629594,1
27100,330,39,4.624489238044849,1
27101,225,39,47.27030681345091,1
27102,227,35,15.25819883695757,1
27103,129,36,15.812262515941532,1
27104,110,45,41.08952429573871,1
27105,120,33,35.64147128461071,1
27106,148,38,9.844493328815329,1
27107,70,48,37.68030719962648,1
27108,326,45,19.337775767869545,1
27109,289,38,24.002462891454204,1
27110,223,39,45.30776656642362,1
27111,37,40,27.93512005959893,1
27112,114,40,29.11656356289359,1
27113,203,44,8.762158776409615,1
27114,25,43,18.340989684474074,1
27115,221,33,13.994402989705751,1
27116,152,42,11.042355201423057,1
27117,43,36,35.65181551694224,1
27118,22,46,3.3878119597452043,1
27119,208,48,39.69860280109359,1
27120,217,33,38.45357067626043,1
27121,233,24,29.249113720614886,1
27122,227,49,81.69956472546927,1
27123,33,44,43.00987908389114,1
27124,131,49,100.06473944968732,1
27125,63,34,13.987819294116672,1
27126,122,38,20.283214726054663,1
27127,31,43,20.957925703936493,1
27128,36,42,24.142813340708603,1
27129,25,41,3.93305530018038,1
27130,63,29,15.509095178932332,1
27131,52,45,47.68189299989654,1
27132,324,33,30.946926143920187,1
27133,216,47,48.47392588160469,1
27134,304,26,19.660496396995857,1
27135,129,46,50.48118877526631,1
27136,299,27,15.317411709464595,1
27137,225,37,54.02640648196138,1
27138,296,27,18.99169116318301,1
27139,44,33,7.184168031117495,1
27140,205,43,22.833985547568776,1
27141,240,34,25.83174974212692,1
27142,150,44,8.536037722797643,1
27143,203,47,21.047063338127398,1
27144,235,30,22.635187377650684,1
27145,140,32,17.8750347894581,1
27146,50,30,8.53119475268417,1
27147,52,38,53.608149984791154,1
27148,37,34,5.825038455411226,1
27149,225,47,82.66298777581974,1
27150,146,45,30.394414703709167,1
27151,153,43,8.887687961489025,1
27152,69,38,21.662363969083444,1
27153,43,46,60.69072453693795,1
27154,320,37,31.23352305586693,1
27155,142,44,58.55007049702236,1
27156,318,43,74.34771437759653,1
27157,116,33,33.00465314917646,1
27158,128,40,68.75609972662579,1
27159,235,35,19.732991777786427,1
27160,292,42,27.602289068106,1
27161,65,31,17.23880395262883,1
27162,331,42,4.266767343585515,1
27163,206,47,37.86537555899272,1
27164,145,46,49.78769522317096,1
27165,117,44,30.69268234892415,1
27166,56,26,12.87991414431078,1
27167,226,25,20.74387149154478,1
27168,319,46,55.12158458352364,1
27169,292,39,49.32431747900466,1
27170,214,41,32.4487450253682,1
27171,25,44,17.682906875893224,1
27172,234,34,20.500303122297847,1
27173,58,26,15.467033510730769,1
27174,325,45,46.34635757674487,1
27175,224,32,56.67992430241484,1
27176,215,42,35.00630321456925,1
27177,293,35,18.000664947053146,1
27178,61,26,16.228233805093016,1
27179,312,49,75.18258544353372,1
27180,124,37,18.915469207246776,1
27181,240,34,24.46283192136484,1
27182,74,43,31.937386104244343,1
27183,335,49,16.376891198295613,1
27184,289,35,33.4464749959075,1
27185,327,46,42.44891771876781,1
27186,132,45,44.23353959588886,1
27187,48,35,49.9888057163696,1
27188,151,48,23.61993587753717,1
27189,46,37,45.00505566315809,1
27190,158,47,8.802511816609071,1
27191,220,39,14.010886234458622,1
27192,316,27,8.333499296554,1
27193,219,35,12.50913016145956,1
27194,116,42,27.831936587206656,1
27195,212,48,65.38238081915544,1
27196,24,43,4.160656823681282,1
27197,50,24,12.828743228590469,1
27198,302,30,15.276697590792113,1
27199,317,41,31.158977122623234,1
27200,35,46,45.31684550466006,1
27201,32,43,20.902218239100264,1
27202,137,40,42.46963586884392,1
27203,315,36,39.915531114881176,1
27204,224,38,45.74713599417485,1
27205,330,48,18.22129277355978,1
27206,295,34,16.1138696618706,1
27207,25,46,17.022744720436442,1
27208,291,34,19.93014904482926,1
27209,324,31,6.360543891363791,1
27210,332,46,4.3440852244753865,1
27211,35,39,57.21799317458843,1
27212,52,30,9.058843026677762,1
27213,236,28,26.854510539052367,1
27214,136,49,67.32677631231262,1
27215,327,43,39.10157841897399,1
27216,39,32,6.6867840988329865,1
27217,305,32,13.730869009399887,1
27218,140,28,17.7848301470968,1
27219,71,48,39.12021069008248,1
27220,46,29,10.525432629381603,1
27221,234,42,77.90210107533515,1
27222,64,35,15.030886421311576,1
27223,140,36,12.072747583522236,1
27224,326,29,7.118267614342306,1
27225,202,44,7.902001516225342,1
27226,137,37,12.755173750394096,1
27227,337,47,5.160220290867608,1
27228,136,49,67.32677631231262,1
27229,75,48,41.82127249211059,1
27230,295,35,26.74685798258264,1
27231,237,36,20.452372269043444,1
27232,54,37,14.25609782738229,1
27233,151,46,9.801204218750604,1
27234,140,48,57.02646413131638,1
27235,109,43,61.34378415259799,1
27236,128,37,16.48713628630588,1
27237,140,46,67.34899485146646,1
27238,234,41,21.083554627934024,1
27239,140,34,14.36739760219604,1
27240,150,42,9.45452150399042,1
27241,142,40,32.660817543787985,1
27242,126,28,24.3760927741082,1
27243,224,31,21.91749589895769,1
27244,333,41,4.296373390926124,1
27245,65,40,23.9649200830476,1
27246,158,47,7.433593995846992,1
27247,212,37,10.741969545105782,1
27248,128,29,25.563194800023044,1
27249,129,37,16.133348514553138,1
27250,330,37,4.872037710536837,1
27251,337,48,17.584941684725393,1
27252,250,41,53.22276612689318,1
27253,116,45,33.56925409848305,1
27254,321,29,7.064274656626422,1
27255,135,28,18.2121330863691,1
27256,140,44,33.930693852516185,1
27257,31,40,5.243599095979968,1
27258,35,38,6.474437054356296,1
27259,312,35,12.373023451964858,1
27260,58,22,19.285098610551483,1
27261,144,33,15.291407961757084,1
27262,219,37,35.97853397152486,1
27263,141,42,68.65389342776915,1
27264,46,31,7.553696120815916,1
27265,74,42,50.99301405660643,1
27266,131,35,57.832732505524696,1
27267,118,32,32.69596286829348,1
27268,32,40,25.96214318061095,1
27269,133,49,89.4358875305757,1
27270,121,30,27.587125853065547,1
27271,321,40,27.55119474683728,1
27272,128,41,62.104971531038046,1
27273,44,48,64.25496224695888,1
27274,152,47,43.28654159886928,1
27275,28,36,5.121706096404695,1
27276,121,38,21.193245239827373,1
27277,34,49,65.10232258806391,1
27278,35,39,57.67429911484245,1
27279,227,26,20.528546513112413,1
27280,47,42,35.96584356414073,1
27281,334,40,4.844271700222585,1
27282,237,48,69.03176805744795,1
27283,156,45,8.549620953366968,1
27284,242,45,31.94469930858396,1
27285,325,45,46.34635757674487,1
27286,138,35,13.376795624449958,1
27287,114,41,46.652239003428335,1
27288,203,46,7.694656874431914,1
27289,201,46,8.660062799704205,1
27290,289,37,24.5330248973046,1
27291,219,47,55.47452651919585,1
27292,244,44,33.87377933142849,1
27293,302,33,14.89299207076831,1
27294,134,37,14.0345773175931,1
27295,302,30,12.082556009013924,1
27296,217,30,17.91637524108323,1
27297,134,41,51.83937753283134,1
27298,55,28,21.88161151516031,1
27299,245,45,36.20417670192773,1
27300,226,38,17.317441586898887,1
27301,46,36,49.97348207307703,1
27302,29,35,5.767784199132783,1
27303,57,34,13.708075406795496,1
27304,231,45,50.06322356855161,1
27305,212,44,31.169288346898416,1
27306,289,39,23.82252170741685,1
27307,318,34,8.4156185143171,1
27308,128,29,24.650582919514992,1
27309,143,48,49.97043631487951,1
27310,118,32,32.23965692803946,1
27311,332,39,20.846279631510644,1
27312,321,28,7.777969011868466,1
27313,127,28,22.91337112797173,1
27314,234,47,59.76413151631829,1
27315,213,38,32.036690031930014,1
27316,294,35,18.33186841681085,1
27317,120,33,35.64147128461071,1
27318,228,29,24.082214709281644,1
27319,237,42,25.062035499054343,1
27320,60,48,70.32263411356196,1
27321,71,49,40.39594763117766,1
27322,333,40,4.86729993159342,1
27323,138,35,12.920489684195932,1
27324,137,34,16.010141464328612,1
27325,241,38,23.58362506130583,1
27326,41,31,8.465604767425527,1
27327,144,42,11.606978106850988,1
27328,144,42,12.063284047105014,1
27329,42,36,7.503945701078533,1
27330,330,33,6.968158101249132,1
27331,205,47,21.793439065886485,1
27332,231,45,50.06322356855161,1
27333,325,41,25.30749055359107,1
27334,203,46,7.694656874431914,1
27335,151,45,9.21784754628223,1
27336,298,36,17.827365741923206,1
27337,67,37,19.05346868002804,1
27338,136,35,17.425914241511684,1
27339,132,35,14.832706679848286,1
27340,38,31,6.260523066633047,1
27341,315,26,11.790270891984012,1
27342,226,25,21.65648337205284,1
27343,122,41,24.574766805966476,1
27344,227,25,22.39241295530996,1
27345,52,41,53.12148470588868,1
27346,32,47,37.4623434348606,1
27347,66,35,16.097528741924826,1
27348,227,34,15.092875920750986,1
27349,35,34,5.979203881101918,1
27350,43,31,41.93665886547127,1
27351,318,28,8.172555335007763,1
27352,51,24,16.61836628397288,1
27353,297,40,21.130818535593917,1
27354,314,48,68.56409286249429,1
27355,223,46,38.26405555831404,1
27356,42,26,11.006412227730287,1
27357,219,33,14.37247098046126,1
27358,134,35,53.54239752230917,1
27359,210,40,29.946649876129023,1
27360,202,46,7.668748541516367,1
27361,39,34,8.458005461815995,1
27362,311,37,47.3469002656248,1
27363,137,45,71.53557755208737,1
27364,225,39,47.27030681345091,1
27365,44,33,7.640473971371522,1
27366,31,47,38.111320465212486,1
27367,209,37,9.93591159014505,1
27368,150,48,24.717411398310148,1
27369,298,31,13.486950964677217,1
27370,338,43,5.671517263981736,1
27371,334,43,5.3969773622970045,1
27372,60,33,13.141881257631413,1
27373,30,37,4.696574539422795,1
27374,134,26,20.818452494909074,1
27375,226,48,85.94706083204605,1
27376,227,25,22.39241295530996,1
27377,325,40,56.237043321549145,1
27378,319,46,54.2089727030156,1
27379,136,49,67.32677631231262,1
27380,74,43,31.937386104244343,1
27381,136,48,71.47791059989059,1
27382,217,43,30.79097626857578,1
27383,230,39,20.458144608636108,1
27384,120,30,28.14363527491967,1
27385,129,36,15.812262515941532,1
27386,288,40,25.81327815843168,1
27387,28,45,41.06868964780573,1
27388,150,44,8.536037722797643,1
27389,152,47,43.28654159886928,1
27390,208,46,45.4137427242574,1
27391,233,24,30.16172560112294,1
27392,139,27,18.255229066204222,1
27393,154,46,41.44776621632458,1
27394,58,49,90.12455641300666,1
27395,122,39,20.956251467158037,1
27396,47,30,8.302903587748398,1
27397,331,48,18.126171829195627,1
27398,55,31,9.950795371231797,1
27399,229,34,17.7508772952096,1
27400,51,28,16.15549544233071,1
27401,202,47,7.597097943971233,1
27402,125,25,28.998420257455223,1
27403,147,34,15.1726287794561,1
27404,290,45,34.13317113998852,1
27405,302,37,14.767305116831173,1
27406,68,37,19.656068326645265,1
27407,35,33,6.968951144842009,1
27408,139,34,15.798827185925155,1
27409,120,28,33.78466363211603,1
27410,26,40,4.08048371851443,1
27411,328,44,19.92124581996332,1
27412,147,33,14.89144582777944,1
27413,324,43,53.24675525015867,1
27414,325,29,6.737632167263352,1
27415,52,31,9.956787755349696,1
27416,42,31,6.800905061086957,1
27417,336,42,5.2058796800712,1
27418,125,46,73.61023014950959,1
27419,135,29,17.916377884763325,1
27420,337,44,4.590904192706213,1
27421,53,25,13.683937914689295,1
27422,34,34,6.296002010366499,1
27423,310,48,96.56987681253644,1
27424,294,28,26.667868423887057,1
27425,218,36,35.941177599056346,1
27426,246,39,30.718047961776435,1
27427,62,29,15.237932422661627,1
27428,296,27,19.447997103437032,1
27429,217,41,33.78951752636266,1
27430,73,42,29.21577995846491,1
27431,238,27,29.77833154123128,1
27432,115,49,39.35204410941196,1
27433,328,45,18.884951841961524,1
27434,297,28,17.771803045537236,1
27435,44,29,9.83845212537634,1
27436,208,46,46.78266054501948,1
27437,41,38,37.33807510226267,1
27438,116,33,34.373570969938534,1
27439,220,33,14.30809067678628,1
27440,299,48,96.10728280305278,1
27441,135,26,20.058947318603877,1
27442,304,32,13.737039636370186,1
27443,26,47,31.34396004270338,1
27444,224,33,49.54062874607715,1
27445,301,47,66.57428783110575,1
27446,68,34,18.932118374433,1
27447,117,40,25.157561887917467,1
27448,54,43,48.55724673629222,1
27449,39,44,56.56038333864234,1
27450,297,40,20.218206655085865,1
27451,326,42,48.51610853783652,1
27452,225,43,38.33723848757208,1
27453,67,34,18.02658553880395,1
27454,53,47,51.46733531031863,1
27455,236,28,25.02928677803627,1
27456,221,37,42.13605719970671,1
27457,59,24,15.789594098388838,1
27458,132,37,15.131443582437903,1
27459,141,35,43.26693318823198,1
27460,69,33,25.52629081368249,1
27461,25,43,18.340989684474074,1
27462,34,46,44.65357004872718,1
27463,146,40,10.966891019669474,1
27464,288,39,25.78053797413146,1
27465,220,31,16.72337033358398,1
27466,211,41,26.220335215618075,1
27467,134,36,14.388232610551825,1
27468,41,45,58.47200810406543,1
27469,289,40,25.953472931676185,1
27470,122,38,20.739520666308696,1
27471,226,29,23.405132832170864,1
27472,59,28,13.21394413673205,1
27473,307,29,10.845636008874669,1
27474,23,41,3.875051782059298,1
27475,333,43,4.561935996921811,1
27476,43,37,37.73856830953712,1
27477,113,43,31.809105817989494,1
27478,21,47,3.740386321125311,1
27479,319,35,41.267969270893744,1
27480,58,32,12.984847712009476,1
27481,222,31,16.933753379443417,1
27482,139,41,13.147641441206284,1
27483,307,45,51.82167429317788,1
27484,43,36,36.5644273974503,1
27485,297,32,15.118822462408248,1
27486,152,42,11.042355201423057,1
27487,115,49,39.35204410941196,1
27488,210,41,10.454928548397657,1
27489,228,37,61.62443588699767,1
27490,305,23,14.786630492946346,1
27491,300,29,21.99440911104672,1
27492,234,41,21.99616650844208,1
27493,324,43,53.24675525015867,1
27494,210,41,10.91123448865168,1
27495,287,49,79.12909322310385,1
27496,222,32,50.119814313952304,1
27497,50,24,12.37243728833644,1
27498,132,41,52.43732134699815,1
27499,62,31,20.94005184005664,1
27500,136,29,19.035597870674152,1
27501,327,30,6.355255328413351,1
27502,137,36,45.258098812899576,1
27503,202,49,7.466921677334449,1
27504,151,41,9.356238033594556,1
27505,44,38,38.58774529111705,1
27506,289,44,57.38984742916915,1
27507,37,46,48.04853328561435,1
27508,109,48,43.80407928072589,1
27509,24,44,17.52510177276407,1
27510,145,46,50.700307103679016,1
27511,59,24,15.789594098388838,1
27512,45,42,32.49024063395544,1
27513,125,32,20.56578847662102,1
27514,320,40,27.576532203834887,1
27515,285,47,40.45276833241492,1
27516,325,40,55.32443144104109,1
27517,230,45,48.20085319548648,1
27518,238,49,94.0762474414941,1
27519,46,35,44.84198196319018,1
27520,300,23,20.512931871487915,1
27521,152,42,9.21713144040695,1
27522,205,43,22.833985547568776,1
27523,125,44,70.7470517808984,1
27524,220,45,33.77783154124733,1
27525,315,38,35.413613903677195,1
27526,65,39,34.591541207486536,1
27527,308,26,21.53917863153097,1
27528,325,46,43.32449274837737,1
27529,40,28,10.674639154687766,1
27530,70,48,37.22400125937244,1
27531,327,46,40.16738801749768,1
27532,36,33,6.201809116915632,1
27533,147,39,10.33657267539422,1
27534,208,48,38.78599092058554,1
27535,251,48,45.95475665895204,1
27536,321,28,7.32166307161444,1
27537,140,33,17.424436465484195,1
27538,30,41,20.34314381788492,1
27539,111,39,46.76298941303733,1
27540,67,30,21.895731648119597,1
27541,46,29,11.894350450143689,1
27542,323,49,21.60950655716249,1
27543,33,46,43.010245336324246,1
27544,34,46,44.19726410847316,1
27545,133,29,17.740593263449455,1
27546,49,38,50.6868997556118,1
27547,301,28,19.69526576100669,1
27548,328,48,34.82739854195119,1
27549,35,46,46.22945738516811,1
27550,44,33,8.09677991162555,1
27551,244,33,35.01132757323887,1
27552,301,24,17.314327761679202,1
27553,127,31,20.90005993024472,1
27554,53,30,9.346811011960854,1
27555,69,36,20.124874884456226,1
27556,71,41,27.05108283813442,1
27557,131,37,15.899859487895714,1
27558,219,47,55.01822057894182,1
27559,338,44,4.786118246679845,1
27560,54,33,12.16628053877313,1
27561,137,37,12.755173750394096,1
27562,202,44,7.902001516225342,1
27563,338,46,4.42620007092038,1
27564,229,28,21.76252693762016,1
27565,289,39,24.27882764767087,1
27566,328,45,18.884951841961524,1
27567,146,37,10.114478077660188,1
27568,244,33,35.01132757323887,1
27569,208,48,38.32968498033152,1
27570,40,41,27.57555506778261,1
27571,51,43,45.33134912148212,1
27572,138,32,18.08795495217907,1
27573,147,32,14.146035918447174,1
27574,326,43,40.81341940119185,1
27575,316,35,47.52227559279069,1
27576,59,30,17.50400776341578,1
27577,135,37,13.29502775305844,1
27578,235,41,22.058308453394368,1
27579,148,41,9.745867019361071,1
27580,236,41,22.72053317768805,1
27581,153,43,8.431382021234997,1
27582,222,43,35.106102629680755,1
27583,49,36,11.68873853160067,1
27584,220,39,14.467192174712649,1
27585,339,49,4.023883664327877,1
27586,333,43,4.105630056667786,1
27587,235,41,21.60200251314034,1
27588,35,43,49.168525397149445,1
27589,312,39,39.205486757232,1
27590,60,28,13.783089634360255,1
27591,309,24,17.900033471447518,1
27592,318,32,46.4920023365751,1
27593,50,48,96.5622393231038,1
27594,307,29,9.933024128366617,1
27595,240,33,24.278524852799077,1
27596,41,37,36.52869097890742,1
27597,47,29,15.183387178841784,1
27598,333,43,4.105630056667786,1
27599,140,33,17.880742405738214,1
27600,139,27,17.342617185696167,1
27601,116,32,35.96063385528266,1
27602,135,37,13.29502775305844,1
27603,61,37,17.095089798489035,1
27604,54,37,15.168709707890349,1
27605,235,43,74.61374968845782,1
27606,245,37,28.04650650105518,1
27607,233,34,17.87764243347466,1
27608,68,37,19.19976238639124,1
27609,135,38,45.75187573049465,1
27610,48,30,8.061638972397496,1
27611,131,27,20.930293362246584,1
27612,240,28,34.33718512706858,1
27613,37,41,25.478188212985028,1
27614,214,43,29.017976677192767,1
27615,52,37,13.341168504405266,1
27616,309,38,50.658348430177405,1
27617,219,47,55.930832459449874,1
27618,207,39,10.061496287329772,1
27619,70,37,21.47950927725065,1
27620,45,39,35.3873922594818,1
27621,327,35,27.63912344127216,1
27622,307,42,46.72411432582826,1
27623,50,41,41.20731099090843,1
27624,37,41,26.39080009349308,1
27625,73,40,42.97444554820523,1
27626,238,33,27.149820456648897,1
27627,71,49,40.39594763117766,1
27628,220,39,13.554580294204598,1
27629,252,46,71.22758608942056,1
27630,48,35,49.9888057163696,1
27631,233,29,22.86429917299408,1
27632,120,44,27.579944962846824,1
27633,26,40,4.536789658768456,1
27634,143,37,11.586063197831654,1
27635,222,37,44.91554884832432,1
27636,334,43,5.853283302551031,1
27637,31,43,20.501619763682463,1
27638,63,29,15.96540111918636,1
27639,300,31,13.046234557799822,1
27640,66,36,17.219632068238127,1
27641,46,42,36.92033527601861,1
27642,333,47,3.8004338113416423,1
27643,230,39,20.00183866838208,1
27644,311,27,9.359640733869623,1
27645,158,47,8.802511816609071,1
27646,71,48,39.12021069008248,1
27647,61,34,13.555931571304932,1
27648,62,32,19.672671984323078,1
27649,26,40,4.536789658768456,1
27650,26,46,31.16803741989305,1
27651,330,42,19.2799573184827,1
27652,62,29,14.325320542153577,1
27653,238,28,28.02652506835864,1
27654,143,48,50.88304819538756,1
27655,331,45,3.9959918290589993,1
27656,128,27,22.70492846426651,1
27657,332,40,4.886105536666096,1
27658,227,35,15.25819883695757,1
27659,52,38,53.608149984791154,1
27660,250,41,53.22276612689318,1
27661,37,40,27.02250817909088,1
27662,203,48,20.7804283939074,1
27663,151,39,30.57706057504446,1
27664,21,44,5.373671978402114,1
27665,27,48,19.54396821261536,1
27666,292,33,19.618249257646013,1
27667,54,33,12.16628053877313,1
27668,222,45,38.54459349585352,1
27669,296,33,15.09034901311831,1
27670,244,44,33.41747339117446,1
27671,324,41,24.828814983169277,1
27672,306,23,14.250610604275172,1
27673,326,43,40.81341940119185,1
27674,159,49,7.278055243032733,1
27675,39,37,7.395028098738254,1
27676,53,47,51.46733531031863,1
27677,226,34,14.842333757693494,1
27678,67,34,18.02658553880395,1
27679,330,33,7.424464041503159,1
27680,241,39,25.27850311756256,1
27681,134,41,52.29568347308537,1
27682,323,43,54.18732525860769,1
27683,31,39,26.024927501217643,1
27684,328,31,6.070736747906647,1
27685,132,45,43.77723365563483,1
27686,46,29,11.43804450988966,1
27687,67,36,17.332995531536703,1
27688,74,42,50.08040217609837,1
27689,235,37,23.166355565186493,1
27690,113,41,30.92074419285904,1
27691,303,24,15.357854047479396,1
27692,50,38,47.88563173296478,1
27693,72,49,42.57752833734413,1
27694,316,27,8.333499296554,1
27695,30,43,23.997648490536204,1
27696,43,46,60.69072453693795,1
27697,137,34,16.466447404582638,1
27698,36,33,6.201809116915632,1
27699,214,49,75.71625467728131,1
27700,136,28,18.4132405035156,1
27701,224,49,68.21863188697887,1
27702,51,30,9.699886859794036,1
27703,228,33,15.286367559313051,1
27704,319,40,31.494956817989504,1
27705,335,47,17.754027199538946,1
27706,334,44,4.016575422134379,1
27707,238,31,32.018856122524696,1
27708,332,44,4.508509109468014,1
27709,149,39,9.667612292618378,1
27710,225,43,38.33723848757208,1
27711,222,32,48.75089649319021,1
27712,119,40,23.72914670753076,1
27713,55,45,51.41265006112979,1
27714,215,48,76.18144672462566,1
27715,312,39,38.74918081697796,1
27716,55,48,57.91466656433517,1
27717,247,43,33.643384545856534,1
27718,309,28,9.617049418144036,1
27719,203,47,20.134451457619345,1
27720,211,41,26.220335215618075,1
27721,73,44,31.932879842764432,1
27722,318,28,8.172555335007763,1
27723,336,43,5.705619611395036,1
27724,64,34,14.934877388664624,1
27725,206,47,38.32168149924675,1
27726,323,39,67.53812146535392,1
27727,328,31,6.070736747906647,1
27728,146,48,44.49084786879722,1
27729,291,32,26.862655677969627,1
27730,299,25,18.10120512766999,1
27731,42,36,7.96025164133256,1
27732,20,48,3.189323986366406,1
27733,60,33,13.141881257631413,1
27734,217,41,34.245823466616685,1
27735,331,48,18.126171829195627,1
27736,252,48,47.65636280559331,1
27737,147,44,10.642188751224284,1
27738,128,40,68.75609972662579,1
27739,241,30,29.954368757857814,1
27740,52,24,12.85794906992871,1
27741,41,33,34.581460558936634,1
27742,55,41,60.0500147096872,1
27743,214,41,33.36135690587625,1
27744,121,28,29.4015922664458,1
27745,31,34,6.040621132710065,1
27746,316,36,38.29875112258419,1
27747,311,49,79.74143525349959,1
27748,294,28,26.667868423887057,1
27749,58,22,21.566628311821614,1
27750,323,36,30.40230478394549,1
27751,138,45,69.08038523679349,1
27752,299,25,17.644899187415962,1
27753,211,43,26.062180078813597,1
27754,324,41,24.828814983169277,1
27755,330,44,4.117378664502742,1
27756,20,48,3.645629926620432,1
27757,296,27,18.99169116318301,1
27758,37,46,47.59222734536033,1
27759,67,42,26.08006703984444,1
27760,333,48,18.34232268735787,1
27761,230,27,21.79280198334313,1
27762,225,39,48.18291869395895,1
27763,228,37,60.7118240064896,1
27764,201,49,8.355503565906966,1
27765,216,35,16.094547691322386,1
27766,238,27,29.77833154123128,1
27767,40,41,28.48816694829067,1
27768,328,46,38.306901874418735,1
27769,324,41,24.828814983169277,1
27770,315,26,12.246576832238038,1
27771,46,31,8.010002061069942,1
27772,35,43,48.71221945689542,1
27773,218,30,18.094630563614107,1
27774,218,33,12.413867498824445,1
27775,71,41,25.225859077118308,1
27776,136,45,78.72748593170849,1
27777,130,44,48.51571488444532,1
27778,31,37,24.910333869190907,1
27779,299,32,13.273126491566526,1
27780,291,40,40.73270120329414,1
27781,331,39,6.405222467591604,1
27782,43,36,35.65181551694224,1
27783,36,47,75.8574641224588,1
27784,136,35,16.51330236100363,1
27785,121,39,21.874319697063516,1
27786,23,41,3.875051782059298,1
